100, 0, 0.0, 0.00218582, 0.00218582, 5322044, 0, 147929, 16384, 1, 2, 1, 0.0006944444444444445, 1.0, application
0, 1.0, 0.00029655033723581693, 0.021394358, 0.008069507502653773, 607770, 421011456, 166316, 938491904, 1, 3, 1, 5.9625, 0.003610528767761472, application
100, 1.0, 0.0006402437854085653, 0.0007366911, 0.0007366911000000048, 7, 946176, 0, 0, 0, 0, 1, 0.9972222222222222, 0.0006963788300835655, service
0, 0, 0.0, 0.0010974575, 0.0010974575000000032, 10107, 13197312, 6749, 0, 0, 0, 3, 0.9965277777777778, 0.0006968641114982578, service
100, 0, 0.0, 0.0219188335, 0.021914285999999998, 974, 0, 9, 53248, 2, 0, 1, 0.001388888888888889, 1.0, application
0, 0, 0.0, 0.0019887628, 0.0019877199447532654, 2701252579, 343990272, 40521646, 30908489728, 0, 1, 1, 1.9958333333333333, 0.5006958942240779, service
0, 0, 0.0, 0.0012338818, 0.0012338818, 1249, 0, 394, 1576960, 0, 1, 1, 0.0006944444444444445, 1.0, application
0, 0, 0.0, 0.0060299529, 0.0060299529, 766, 0, 478, 1916928, 0, 1, 1, 0.0006944444444444445, 1.0, application
100, 0, 0.0, 0.0020372692, 0.0019332177640567732, 3324, 0, 3325, 0, 1, 2, 1, 0.9972222222222222, 0.001392757660167131, application
0, 0, 0.0, 0.0019372247, 0.001937224700000011, 10975886, 47427584, 8234548, 4345856, 2, 0, 1, 0.9972222222222222, 0.0006963788300835655, service
1000, 0, 0.0, 0.0014460973, 0.0014460973000000033, 304, 466944, 13, 0, 0, 2, 1, 0.9972222222222222, 0.0006963788300835655, service
0, 0.6, 0.0008919767455911789, 0.0014582239, 0.0014582239000000068, 295411, 22175744, 4214, 0, 0, 1, 1, 0.9979166666666667, 0.0006958942240779402, service
